CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32,CH33,CH34,CH35,CH36,CH37,CH38,CH39,CH40,CH41,CH42,CH43,CH44,CH45,CH46,CH47,CH48,CH49,CH50,CH51,CH52,CH53,CH54,CH55,CH56,CH57,CH58,CH59,CH60,CH61,CH62,CH63,CH64,Humidity,Temp
115628240,4851005,6432.1,6431.4,6433.5,5235.9,5235.5,5240.2,12840.2,12838,12840,5834.9,5833.2,5837.4,406.1,407.2,9067.9,8675.9,5125.4,5127.5,5125.9,55440.5,55446.5,55451.5,7343.4,7342.7,7341.8,4454.3,4452.7,4459.9,1897.4,1890.2,1916.4,860,2224.6,2219.4,2220.1,1193.8,1192.8,1194.5,3235.7,3232.4,3232.7,6308.6,6307.7,6310.5,3611.4,3608.8,176.7,167,7983.9,7987,7988.9,3181.4,3182.2,3184.6,4029.8,4029.3,4029.8,14618.3,14613.2,14612.1,167,167,38.619999,25.75
177422880,5107422,6434.6,6433.2,6434.7,5238.2,5236.7,5241,12842.9,12840.9,12842.1,5835.1,5833.9,5837.7,406.1,407.2,9067.9,8675.5,5125,5127.3,5125.9,55433.6,55440.9,55465.6,7344.2,7342.2,7341.6,4454.7,4453,4460,1897.4,1890.3,1916.4,860,2224.6,2219.3,2220.1,1193.9,1192.8,1194.5,3235.9,3232.2,3233,6307.4,6307.5,6310.1,3612.1,3609.1,176.7,167,7981,7986.7,7991,3182,3183.2,3185,4030.3,4030.9,4033.5,14624.8,14616.8,14618.7,167,167,38.220001,25.75
144115136,5083764,6433.8,6432.5,6434.4,5236.1,5235.3,5239.7,12841.4,12840,12842.1,5835.4,5833.9,5837.9,406.1,407.2,9068,8675.5,5124.9,5127.2,5125.7,55450.1,55451.8,55448,7344.2,7342.3,7341.6,4455,4453.3,4460.6,1897.4,1890.2,1916.4,859.9,2224.2,2219.4,2220.3,1193.8,1192.8,1194.5,3235.9,3232.3,3233.2,6307.7,6307.1,6310.6,3611.6,3609.2,176.7,167,7987.6,7991,7991.9,3182.8,3183.7,3185.2,4028.4,4027.5,4030.6,14606.6,14614.4,14616.7,167,167,37.68,25.790001
115834312,5248190,6431,6430.6,6433.4,5233.2,5233.2,5237.7,12841.4,12841.1,12840,5834.3,5833.6,5837.4,406.1,407.2,9067.7,8676,5125,5127.1,5125.9,55435.6,55444.8,55449.7,7343.3,7341.6,7341.7,4454.6,4452.5,4459.8,1897.4,1890.3,1916.4,860,2224.4,2219.3,2220.5,1193.8,1192.8,1194.5,3235.7,3232.4,3232.8,6308.6,6307.3,6310,3611.6,3610.6,176.7,167,7984.8,7986.9,7989.3,3182.4,3184,3185.4,4028.9,4027.8,4030.8,14609,14611.7,14612.2,167,167,37.630001,25.75
149377744,5304298,6430.5,6429.5,6430.6,5232.5,5231,5236.8,12840.2,12837.2,12838.3,5833.6,5832.9,5836.6,406.1,407.2,9068.4,8675.4,5124.5,5126.8,5125.6,55447.9,55460.3,55458.4,7343.1,7341.5,7341,4454.3,4452,4459.7,1897.4,1890.3,1916.5,860,2224.6,2219.4,2220.1,1193.8,1192.7,1194.5,3235.7,3232.1,3232.6,6308,6306.8,6309.8,3610.6,3608.7,176.7,167,7984.1,7985.1,7987.4,3183.4,3184.9,3186.7,4028.2,4028.9,4029.3,14627,14621,14607.1,167,167,37.939999,25.76
152572576,5102833.5,6429.8,6428.3,6430.2,5231.8,5233.3,5238.3,12838.8,12836.2,12837.6,5833.9,5832.4,5836.8,406.1,407.2,9067.4,8675.4,5124.4,5126.7,5125.2,55437,55448.9,55452.7,7341.6,7340.8,7340.2,4454.1,4452.5,4459.5,1897.4,1890.2,1916.4,859.9,2224.4,2219.4,2220,1193.8,1192.8,1194.5,3235.7,3232,3233.1,6308.4,6307.9,6310.8,3606.6,3606.5,176.7,167,7989.3,7988.6,7992.9,3182.1,3184.1,3185.7,4026.6,4027.8,4028.1,14636.2,14634,14623.2,167,167,38.380001,25.75
110287192,4992261.5,6429.6,6428.2,6430.6,5233.5,5234.5,5239.9,12838.1,12838.4,12839.7,5833.8,5832.2,5836.4,406.1,407.2,9068,8675.4,5124.6,5126.8,5125.4,55448.4,55479.6,55447.2,7341.7,7340.6,7340.2,4454,4452.1,4459.3,1897.4,1890.3,1916.3,860,2224.6,2219.3,2219.9,1193.8,1192.8,1194.5,3235.7,3232.1,3232.8,6308.4,6308,6311,3611.4,3608.6,176.7,167,7991.4,7987.2,7992.9,3183.2,3184.9,3187.3,4028.8,4028.8,4031.1,14622.2,14622.6,14617.4,167,167,38.650002,25.76
137057936,4918840.5,6430.2,6429.1,6430.8,5234.1,5233.7,5238.5,12837.4,12836.7,12839.3,5833.6,5832.6,5836.6,406.1,407.2,9067.9,8675.5,5124.1,5126.5,5124.6,55432.6,55432.7,55439.8,7341.7,7341.1,7340.9,4454,4452.1,4459.7,1897.4,1890.3,1916.4,860,2224.3,2219.1,2220.1,1193.8,1192.8,1194.5,3235.6,3232,3232.9,6309.6,6308.8,6311.9,3612.8,3609.2,176.7,167,7983,7985.9,7987.4,3183.6,3185.4,3186.6,4027.9,4029.2,4032.4,14628.8,14624.5,14624.6,167,167,38.650002,25.76
162851696,4835726,6429.9,6428.7,6430.9,5235.4,5233.6,5238.2,12835.4,12834.2,12835.2,5833.3,5832.6,5836.7,406.1,407.2,9068.3,8675.7,5124.5,5126.7,5124.7,55443.3,55448.5,55453.3,7342.5,7341,7340,4454.2,4452.2,4459.5,1897.4,1890.2,1916.4,859.9,2224.2,2219.1,2220.1,1193.7,1192.7,1194.5,3235.5,3232.3,3233,6309.1,6308.7,6312.1,3613.1,3610.3,176.7,167,7982.2,7986.2,7990.8,3183.6,3185,3187.1,4028.9,4029.5,4030.6,14618.4,14607.9,14609.7,167,167,38.66,25.76
119209960,4999259,6431.2,6430.1,6431.9,5234.2,5233.7,5238.5,12838.3,12837.3,12838.5,5834,5833.3,5837.2,406.1,407.2,9068.1,8675.9,5124.7,5126.4,5125,55437.3,55434.3,55443,7342.5,7341.9,7342.1,4453.9,4452,4459.6,1897.5,1890.3,1916.4,859.9,2224,2218.7,2219.9,1193.7,1192.8,1194.5,3235.4,3232,3232.5,6309.3,6308.7,6311.4,3612.7,3610.4,176.7,167,7982,7983.7,7986.1,3183.2,3184,3186.3,4027.9,4027.8,4030.1,14618.7,14616.1,14612.2,167,167,38.43,25.73
132735040,5358671,6431.3,6430.6,6432.8,5236,5234.3,5240.1,12838.3,12838.3,12837.7,5834.4,5833.2,5837.2,406.1,407.2,9068.1,8675.7,5124.2,5126.3,5125,55425.2,55433.7,55437.4,7342.2,7340.3,7339.4,4453.9,4452,4459.4,1897.3,1890.3,1916.3,860,2224.2,2219.2,2220,1193.8,1192.8,1194.5,3235.2,3231.8,3232.8,6309,6308.1,6311.6,3612.6,3610,176.7,167,7986.1,7985.7,7988,3182.2,3183.4,3185,4028.6,4029.1,4030.3,14603.6,14597.4,14615.7,167,167,38.07,25.73
161547440,5078335,6430.6,6429.1,6430.3,5235.1,5234.9,5236.1,12836.8,12835.9,12836.7,5833.9,5833.2,5836.6,406.1,407.2,9067.8,8675.6,5123.6,5126.1,5124.5,55426.1,55435.8,55448.6,7341.4,7339,7339.1,4453.4,4451.7,4459.4,1897.4,1890.3,1916.3,860,2224,2219.1,2219.9,1193.8,1192.8,1194.4,3235.7,3232.1,3233,6308.9,6307.8,6311.1,3611.4,3609.4,176.7,167,7983.5,7988.2,7987.7,3182.7,3184.5,3185.7,4027.1,4027.4,4030.1,14603.4,14578.5,14593.7,167,167,37.919998,25.75
