CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32,CH33,CH34,CH35,CH36,CH37,CH38,CH39,CH40,CH41,CH42,CH43,CH44,CH45,CH46,CH47,CH48,CH49,CH50,CH51,CH52,CH53,CH54,CH55,CH56,CH57,CH58,CH59,CH60,CH61,CH62,CH63,CH64,Humidity,Temp
111655520,4665746,6841.3,6840.2,6842,5408.9,5402.2,5407.1,13679.7,13678.5,13678.4,6058.3,6056.8,6060.6,406.2,407.3,9071.1,8678.4,5391,5393,5392,57260.7,57250.2,57257.1,7791.3,7790,7788.3,4613.6,4611.7,4619.1,1898.1,1890.9,1916.6,860,2279.2,2274,2274.8,1211.2,1210.1,1211.9,3318.6,3314.6,3315.5,6634.9,6634.6,6638.3,3614.8,3613,176.7,167,8145.1,8149.3,8148.8,3238.2,3240.8,3242.9,4099.6,4099.4,4101.1,14910.4,14895.6,14901.8,167,167,44.400002,26.17
185467104,4726250.5,6840.7,6839.4,6841.6,5405.6,5405.6,5409.9,13680.8,13677.3,13681.1,6058,6056.8,6060.4,406.2,407.3,9070.7,8678.5,5390.1,5392.1,5390.9,57257,57250.1,57270.3,7789,7789.5,7788.6,4613.1,4611,4618.7,1898.2,1890.9,1916.6,860,2278.8,2273.4,2274.5,1211.1,1210,1211.9,3318.4,3314.5,3315.1,6633.7,6633.3,6635.9,3610.4,3608.1,176.7,167,8144.4,8151.7,8155.3,3237.9,3239.2,3241.4,4096.4,4096.9,4099.1,14917,14914.8,14905.6,167,167,44.279999,26.190001
107549784,4779580.5,6839,6837.2,6839.8,5407.8,5403.8,5406.5,13678,13676.2,13678.9,6057.5,6056.6,6059.9,406.2,407.3,9070.9,8678.3,5389.2,5391.8,5390.5,57287.5,57267.1,57277.5,7791.1,7789,7788.7,4612.7,4610.9,4618.1,1898.1,1891,1916.6,860,2279,2273.8,2274.8,1211.1,1210.1,1211.8,3317.7,3314.3,3315.3,6633.2,6633.3,6635.7,3613.4,3611.5,176.7,167,8141.6,8145.1,8147.7,3239.7,3240.4,3242.7,4097.5,4095.4,4100.2,14882.8,14889,14886.7,167,167,44.259998,26.200001
165477584,4842451,6839.3,6837.4,6840.1,5408.2,5402.2,5407.8,13680.4,13678.2,13678.2,6057.6,6056.3,6060.4,406.2,407.3,9070.8,8678.6,5389.3,5391.3,5390.1,57244.5,57257,57251,7789.8,7788.1,7788.6,4612.2,4610.1,4617.4,1898,1890.8,1916.6,860,2278.6,2273.8,2274.5,1211.1,1210.1,1211.7,3317.9,3314.7,3315,6635.1,6632.4,6637,3610.9,3608.6,176.7,167,8145.8,8148.4,8153.2,3237.9,3240.5,3241.6,4099.1,4098.5,4101.7,14890,14880.4,14878,167,167,44.290001,26.200001
98148200,4613893.5,6841.1,6839.1,6841,5404,5403.2,5407.9,13677.9,13676.7,13679.5,6057.4,6056.2,6059.8,406.2,407.3,9070.2,8677.6,5389.6,5391.8,5390.1,57247.7,57238.1,57239.1,7793.6,7792.2,7791.3,4613.6,4611.7,4619.1,1898,1890.9,1916.5,860,2278.9,2273.5,2274.2,1211,1210.1,1211.8,3318.5,3315.3,3316.1,6635.1,6634.3,6637,3612.7,3610.1,176.7,167,8142.5,8148.7,8151.8,3236.8,3239,3240.8,4100,4099.3,4101.3,14897.3,14886.7,14882.4,167,167,44.209999,26.17
159217008,4724532.5,6837.1,6836.2,6837.7,5406.4,5404.1,5409.3,13675.5,13675.7,13676.8,6056.5,6054.5,6058.9,406.2,407.3,9070.1,8678.2,5389.2,5391.8,5390.3,57226.7,57234.9,57239,7794.8,7792.9,7793.5,4614.5,4612.5,4620.1,1898.1,1891,1916.5,859.9,2278.3,2273.3,2274.2,1211.2,1210.2,1211.8,3318.9,3315,3315.8,6633.8,6634.4,6637.6,3610,3609.8,176.7,167,8145.1,8147.9,8149.5,3237.4,3239.2,3241.6,4099.4,4096.9,4096.8,14885.5,14882.5,14886.7,167,167,44.040001,26.17
135376816,4765058,6836.8,6835.9,6837.6,5406.1,5405.5,5410.1,13674.5,13671.6,13674.1,6056.1,6054.5,6059,406.2,407.3,9070.6,8678.3,5389.4,5391.7,5390.4,57218.7,57226.6,57240.4,7797.3,7795.6,7793.6,4614.7,4612.9,4620.5,1898,1890.8,1916.6,860,2278.4,2273.4,2274.2,1211.1,1210.1,1211.9,3319.1,3315.4,3316.1,6635.9,6635.8,6639.1,3605.6,3603.5,176.7,167,8146.3,8148.6,8147.9,3235.9,3236.9,3239.1,4096.1,4095.7,4097.9,14877,14878.2,14889.3,167,167,43.970001,26.17
106106160,4630475,6838.7,6837.2,6839.5,5406.3,5403.9,5408.5,13675.8,13672.9,13676.8,6056.7,6055.6,6059,406.2,407.3,9070.6,8678.3,5389.5,5392.2,5390.7,57238.5,57241.4,57244,7798,7797.2,7796.4,4615.3,4613.3,4620.9,1898,1890.9,1916.5,860,2278.4,2273.4,2274.2,1211.1,1210.2,1211.8,3318.9,3315.4,3315.9,6637.8,6637.2,6639.2,3609.3,3604.7,176.7,167,8145.8,8150.3,8149.9,3237.1,3237.8,3240.5,4095.8,4097.3,4098.9,14879.5,14863.1,14861.4,167,167,43.900002,26.17
160836768,4796746.5,6838.6,6836.9,6838.2,5405.5,5405.1,5409.1,13673.3,13673.1,13675.6,6056.3,6054.2,6058.5,406.2,407.3,9070.9,8678.1,5389.5,5391.7,5390.2,57234.2,57229.8,57226.3,7797.1,7796.4,7795.7,4615.2,4613,4620.1,1898,1890.8,1916.5,860,2278.9,2273.6,2274.4,1211.2,1210.2,1211.9,3318.7,3315.1,3315.7,6636.7,6635.9,6639.1,3604.3,3604,176.7,167,8141.8,8145.8,8145.8,3236.6,3239.2,3240.7,4099.2,4096.7,4099.3,14889.1,14902.9,14894.6,167,167,43.650002,26.16
127860824,4820066.5,6836.9,6835.8,6838,5405.6,5404.4,5411.2,13671.1,13669.4,13673.2,6056.8,6054.8,6058.4,406.2,407.3,9070.4,8678.4,5389.1,5390.7,5389.7,57220.7,57225.7,57246,7795.6,7796.2,7795.1,4613.9,4611.9,4619.9,1898.2,1890.9,1916.6,860,2278.4,2273.2,2274.1,1211.2,1210.2,1211.8,3318.6,3315,3315.7,6636.3,6635.8,6638.9,3608.2,3605.2,176.7,167,8140.5,8144.7,8148,3237.3,3238.5,3240.4,4099,4096.5,4100.7,14888.1,14885.2,14897.2,167,167,43.639999,26.17
